BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
-0.5855428041206688,-0.6585557524981029,-0.6266198934248829,-0.5951244738359949,-0.554900027500491,-0.5322270645653389,-0.32032674994318533,-0.23272885878010136,-0.28961475055310465,-0.2777215681298873,-0.3167722338302958,-0.3042435716908246
-0.49140396704880474,-0.4935618281863091,-0.564718792058221,-0.5290310580052768,-0.49291961434126863,-0.47222330653243455,-0.30008400620249487,-0.22598576469862397,-0.28961475055310465,-0.3050154869344226,-0.3167722338302958,-0.3189567403581523
0.24638866377215507,0.1729377386200788,0.19701944217198322,0.26343661978049926,0.30947077402845036,0.2943863601498263,-0.23688596653359298,-0.1581839537093688,-0.18023297026677482,-0.18470389284403102,-0.19272699229414736,-0.23008124854334833
-0.7225793060735941,-0.8052632581955184,-0.5569482549358621,-0.736090187954353,0.20442510879546116,-0.6893031094676202,-0.18221118738708703,0.4930640726797176,0.020236938954782756,3.5400972064109006,-0.3178435336435625,2.2094217644806733
1.349419212173298,1.363354214643234,1.4195254615092858,1.4809383151860578,1.6861416494208108,1.7981576271797157,0.005397399338833273,-0.004812278826165558,-0.037780069615855255,-0.010241163845441428,-0.012297550059749652,-0.019672995270381122
1.7290074902749035,1.8525587522466298,1.7513148635096183,7.718558876891978,2.0052699176423974,1.8249030876270673,0.10099351451616076,-0.04055067745799573,-0.05203486287645428,9.948763929553397,1.2056011850224349,-0.1557200987922595
-0.05472108022792154,-0.036021925760555046,-0.04024513567217084,0.028530058037837976,0.10723183841675517,0.15232971517849825,-0.237999801715497,-0.1248393534764631,-0.14507114689063055,-0.22313373052081673,-0.21528067257344705,-0.23028007514696086
-0.8294045227182617,-0.8171114865882347,-0.7664895616273423,-0.7897842829815735,-0.7755913679631353,-0.7562036814314539,-0.3106412266222808,-0.1778737884272828,-0.28961475055310465,-0.343226973260772,-0.3167722338302958,-0.3296933769532293
-0.14933196863272713,-0.10279060952322829,-0.05307905504845385,0.036437857584305684,0.1413745718439423,0.2089219870913924,-0.237999801715497,-0.17541255908754355,-0.19458279548244448,-0.14125197410721083,-0.14761963173554793,-0.20542674969539373
-0.5871949837859641,-0.5924357837197416,-0.6520496028140218,-0.4026695933075037,-0.6573137666497242,-0.6465930754456761,0.6598482101323508,0.2338258207173193,0.8354210495509055,0.2873171389616023,0.2964059487631652,0.0555828741969641
-0.6456585413707723,-0.6299021340400978,-0.597630776708728,-0.5680800716004848,-0.5324997335239079,-0.5256403857362285,-0.3194550528443039,-0.23222312672399056,-0.3036794799035623,-0.30894581124227566,-0.3217340434917417,-0.30141029258934593
-0.12508033140285615,-0.22985306711081965,-0.2924742640390611,-0.29921488702058274,-0.3115047092823686,-0.33077216342656285,-0.28642741832001956,-0.22241192483544095,-0.2658567617854396,-0.250427649325352,-0.2885801334811711,-0.3048400515016622
-0.3629587993554152,-0.3451652155486097,-0.305834574639762,-0.24625576819905803,-0.18630022558368742,-0.15265123661512847,-0.32032674994318533,-0.20879087479085662,-0.2534075756711831,-0.26341955467631084,-0.2722287152786788,-0.27392251463991274
-0.3060530111693141,-0.427772336852786,-0.44775967524232924,-0.47752828092466787,-0.5243725771553864,-0.5776692411509273,-0.30579846496182855,-0.2186357921498136,-0.28728646765387345,-0.2777215681298873,-0.2603880331320465,-0.10601344788912528
-0.6581797029770463,-0.6627785198488128,-0.7359338043623247,-0.7412486320646994,-0.8384828324590426,-0.699050212667649,0.028352089609376956,-0.22598576469862397,0.019239103426540824,-0.32253818280693425,0.13430137175569848,-0.25513340059852796
1.2241249871272932,1.2668058411290328,1.317831690201512,1.4564118869885796,1.0831268924617776,1.0967354052321925,0.008157773485291057,-0.03057089821740919,-0.08752929809534583,-0.09681747429342738,-0.10161012396577651,-0.16566142897288635
3.8705391698640828,4.025888588650667,4.22422563707837,4.064093854126781,4.3289858880847625,4.5550519256169375,0.4399868307478185,0.23015083444291412,1.0883485979714673,0.2954507267653539,0.3034539738504463,0.7887062683672909
-0.5819198101403426,-0.56675646226528,-0.605125585094487,-0.635153455705464,-0.6287096469042874,-0.5919797608491514,-0.30986638475660844,-0.23272885878010136,-0.28961475055310465,-0.3050154869344226,-0.2603880331320465,-0.25513340059852796
-0.8480151465194814,-0.8524113736590962,-0.8272000161768686,-0.8074237119182726,-0.8243253839096075,-0.7591721174060081,-0.3687543665477078,-0.23748274010754292,-0.22879429930788214,-0.343226973260772,-0.1335235815609856,-0.3093633567338474
-0.7444470840721104,-0.785251012924763,-0.8502985644292999,-0.7670408526164314,-0.7730172864086926,-0.7754025210678741,-0.10153077812395249,-0.27605323825359357,0.0953596994381396,-0.358675331304139,-0.19470043931858608,-0.2852059243949242
-0.8155852199463985,-0.7881518704961202,-0.5492403834354578,-0.7800526535913421,0.3304394159045289,-0.4406190628232505,-0.10661567786742736,0.5141699571547418,-0.13214680100102077,4.037556170542361,1.0899571893903255,-0.2543380941840778
-0.3460121565028144,-0.40045286807949787,-0.38944304745146513,-0.7073036198979344,-0.6899814645794217,-0.6738111227148472,-0.29809847392170946,-0.216579148454963,-0.3219256152771291,-0.3323094057389579,-0.3167722338302958,-0.3048400515016622
-0.8481213580693933,-0.8525215328073756,-0.838078768148171,-0.8344953354947343,-0.8244555341005625,-0.8176399682679987,-0.36919021509714856,-0.2667477684211548,-0.3233035786256536,-0.34371826379925363,-0.3567486321253545,-0.3400820669919844
1.0986537428314351,1.075177882744356,1.1974384973025134,0.11324287107951615,-0.40537191922555876,-0.38052669476125506,-0.07334590526012037,-0.021467721207414713,-0.19458279548244448,-0.30719900043878545,-0.3167722338302958,-0.20542674969539373
-0.5752756876291906,-0.5158629357602029,-0.4607189258625213,-0.3879428478526361,1.7743400954912953,-0.8190429603952756,-0.15102380229377452,-0.16192637092458875,-0.1898311977289115,7.659350020228977,-0.3621051311916882,-0.20726589577880972
0.7014343474444636,0.8459978947017724,0.747712394783799,0.5829062771896043,0.6896105595432613,0.5671427980306307,0.13489284613932653,-0.2764578238984822,-0.19220699660567797,-0.19583981171628143,-0.19272699229414736,-0.21536807987602058
-0.2743665654456141,-0.27024475481326177,-0.5724015973098435,-0.5606078135092443,-0.5489565021135474,-0.5342207902198901,-0.30211796609988484,-0.2326614278392866,-0.3038695438137036,-0.3214464260547529,-0.3252862481357314,-0.3134890087588076
0.6829417364764794,0.4634763722542813,0.05983186258917669,0.7732923358057666,0.8836355719924651,0.9564361925045061,-0.17020113846916543,-0.1569701967747029,3.4641474747379712,-0.11395805530267554,-0.1025122711769485,-0.1308667733406924
0.10804221937031701,0.5865853404091791,-0.6193882806513328,-0.8203538488703281,-0.726061989738605,-0.804363232242505,1.5538220126518367,-0.10798161827276964,-0.2739344779664457,0.027697383292862632,-0.3060592356976284,-0.2506598020172459
0.7791457981299625,0.8669770924963136,0.9437429933818875,1.1228143536255444,1.298915909065118,1.3863868219930466,-0.07818866692057262,-0.09112388306907616,-0.07579285164411931,-0.059370217693604954,-0.09123543103729864,-0.10601344788912528
-0.3128505503636721,-0.282643778947375,-0.24998697235390546,-0.5717549526289638,-0.5508798327132153,-0.5365689559908061,-0.28947835816610445,-0.23269514330969399,-0.3047248314093396,-0.3219377165932345,-0.3271469267587736,-0.31304164890067937
0.1365069147466911,0.19649955644650335,0.2568400448897555,-0.35439254512967067,-0.3812073671049193,-0.36655584684121384,-0.2079262518040885,-0.15528442325433353,-0.2811093905742805,-0.2989016491222067,-0.31090827695767786,-0.297732000422514
0.16346104585765228,0.1978704258473135,0.2737973621906451,0.3834419013660514,0.43993910989464374,-0.21956657691714399,-0.18807092899623426,0.060798026586609454,-0.1819435454580467,-0.13906846060284803,-0.2774160617429178,-0.31478138168228903
-0.630611905133261,-0.6338066638513339,-0.6287003920737725,-0.6594757238458044,-0.7004513243851327,-0.7052824513803946,-0.3149512845000833,-0.23630269864328438,-0.3191221726025446,-0.34426414217534435,-0.35505710610440705,-0.344754492176879
-0.8525114354657495,-0.8597920365938152,-0.4347126927514009,-0.3907874779820883,-0.343290278140038,-0.3189870295574372,-0.3724832930262561,0.8420529068665799,-0.2814895183945632,-0.2942616829254357,-0.30267618365573346,-0.10601344788912528
-0.3240617695210334,-0.33889838400204897,-0.361118186328028,-0.3961636928200483,-0.48915971993590285,-0.4661092145251438,-0.2977110529888733,-0.23063849961484337,-0.289519718598034,-0.3137495409518739,-0.317054154833787,-0.3096118899883631
-0.7794732929763717,-0.8210649760209283,-0.8006548587169394,-0.7932822252938665,-0.812033421430527,-0.8049539657697795,-0.24473124042352562,-0.1660059428438826,-0.1794251986486742,-0.296827311293062,-0.30831460372555836,-0.3031003187200525
-0.8431412165068601,-0.8282742802805461,-0.8326769915356925,-0.8266555893006459,-0.812033421430527,-0.7442117908277822,-0.2732551066035894,-0.252216400675571,-0.2959343755653035,-0.296827311293062,-0.07640638625365909,-0.1054666747291908
-0.6952593351796033,-0.67588745849406,-0.6514605459676495,-0.6216652812638985,-0.5875821865625169,-0.5650718486817993,-0.28642741832001956,-0.24284349990231743,-0.28961475055310465,-0.3050154869344226,-0.3167722338302958,-0.3048400515016622
-0.23637823442714473,-0.21113825180868814,-0.15895888990278872,-0.0752240829995516,0.040450329324527176,0.059924223174589356,-0.28642741832001956,-0.18630265602912952,-0.1909715811897594,-0.0822971094894146,-0.20400383243379722,-0.25349308111872454
-0.6271541291194644,-0.619926611168131,-0.5878173403106522,-0.562513307375863,-0.5349436648873956,-0.5272058295835058,-0.31838964527900443,-0.23256028142806442,-0.3038695438137036,-0.32040925714018054,-0.33233427322301257,-0.32054735318705263
-0.8477083131530694,-0.8520931361196225,-0.8376401087944895,-0.7612018749822926,-0.8217802246198215,-0.8171230764316335,-0.36749524851599025,-0.26556772695689623,-0.06743003959790123,-0.33361951384157557,-0.35477518510091577,-0.3284010040297478
-0.6859953277706258,-0.6664504914581257,-0.6333000487252333,-0.6063260556376178,-0.5737284217919767,-0.553360556503583,-0.28642741832001956,-0.21924267061714658,-0.28961475055310465,-0.3050154869344226,-0.3167722338302958,-0.3048400515016622
-0.6195423013757823,-0.7377724200163469,-0.6929953201990966,-0.7317619947430333,-0.6141039032526742,-0.704396351089483,0.08535139435289998,0.12354251701475658,0.03534701981101772,0.4503164220622871,0.07560541882882098,-0.07062231244609371
-0.2584938393754553,-0.2264014137980655,-0.17728231776228653,-0.12418166470117699,-0.8097630236549792,-0.8041712438461408,-0.28642741832001956,-0.17541255908754355,-0.19458279548244448,-0.28825702078843796,-0.30532624108855116,-0.32656185794633186
2.7477296706126895,2.9535015200561934,2.9973455573286425,2.6813994511558548,2.7358752451342863,2.1153224579733783,0.2471964890452143,0.09862678438369761,0.0623360950510852,0.1097974910569048,0.012116808842592286,-0.056952983447731795
0.448367627854511,0.3621544356479735,0.39843928425815933,0.5350511597965226,0.6629442315298208,0.7286345760492887,-0.21049291548412818,-0.1556890088992222,-0.1659781770061758,-0.14954932542378957,-0.16628280216666844,-0.16645673538733652
1.0807393947463042,0.5689109170630195,0.40253761593398407,0.46498342818685695,0.584955344883137,0.5947448220925302,-0.1578520962350122,-0.1858643549138335,-0.23891520252290743,-0.242676176384864,-0.2481526615805264,-0.3048400515016622
-0.8120566362326606,-0.8083599542527057,-0.7852892482136944,-0.7656797855688466,-0.7364740050150027,-0.717422025365885,-0.33485503492454205,-0.2406182788554299,-0.2753599572925056,-0.2777215681298873,-0.30549539369064593,-0.34788601118377643
-0.13733006349268878,-0.10394116062747967,-0.1242797347131646,-0.4457473653635627,-0.4019157085990879,-0.42988248096503695,-0.2620198995513402,-0.2763229620168527,-0.28011155504603863,-0.2940979194126085,-0.31113381376047083,-0.2799867260500951
-0.8043503982223902,-0.7869890794865044,-0.7977597069826412,-0.8388235287060539,-0.6299099208875388,-0.734715749376845,-0.10990875579653489,-0.15828510012059097,-0.33584779669498077,0.39212578717101787,-0.03986942420119355,-0.20423379007371853
2.1395269319675023,2.1762675294182925,2.0289737012656475,2.1688352117058933,2.216937511532164,1.956105004034727,0.088596044665403,0.045524918492063166,0.024133249112679823,0.06781944393552951,0.03579817313585698,0.20843082572410185
1.8319264821394798,1.9434155697663957,2.036430910278234,2.259155620983621,2.4652206924772617,2.5482415234364733,0.01430808079406542,-0.003632237361907015,0.04418499163258911,0.08665224791065887,0.09996339353046467,0.05304783500090426
-0.6456939452207429,-0.6193390957106409,-0.5659971707460929,-0.5034429975106826,-0.4353209242775302,-0.37550545977942207,-0.2622136100177583,-0.17541255908754355,-0.19458279548244448,-0.19583981171628143,-0.17581173208467257,-0.10601344788912528
-0.7669875352200682,-0.7582008220694911,-0.7315346777011184,-0.7133875896006385,-0.7649768968341412,-0.7376398803368537,-0.3106412266222808,-0.22598576469862397,-0.28961475055310465,-0.3323094057389579,-0.2603880331320465,-0.32740687101168514
-0.2520385373974799,-0.24233777058248357,-0.22025840129868737,-0.5740007132574787,-0.5484792847467126,-0.5414129709144568,-0.2689934763423914,-0.21924267061714658,-0.28961475055310465,-0.3104742706953297,-0.32410217992106816,-0.24867153598112052
-0.7319967301657776,-0.7234884504561198,-0.5837566080080001,-0.5662970737681488,-0.5411908740532342,-0.5551475254235883,-0.33485503492454205,0.06059573376416513,-0.31812433707430265,-0.3213918382171438,-0.3280490739699456,-0.3247227118629159
-0.7080637275856422,-0.7336842916246452,-0.7163946634369095,-0.7023493358447257,-0.684298239574388,-0.5879184678491394,0.10099351451616076,0.06059573376416513,0.138029047264866,0.1853470583078585,0.5212661411477834,0.14251980662654587
-0.8374057928116206,-0.6653121802592387,-0.8374145125554532,-0.8066070716897217,-0.7317452147436387,-0.8169310880352694,0.37151018086902365,-0.2649608484895633,-0.22594334065576233,-0.10293131210564328,-0.35404219049183855,-0.33814350760676215
1.4760823860848333,1.3004900606917968,0.32471944659087737,1.0080764015141455,1.0835751875639559,0.062316693960050955,0.004138281307115687,-0.10798161827276964,2.3000060251223844,-0.08666413649814025,-0.09123543103729864,0.06795983027184452
-0.35066186213228845,-0.1737820606366114,-0.2968357913270948,-0.2792344227620378,-0.2220047613023342,-0.35192042370298887,1.0695458466066115,-0.17541255908754355,-0.05203486287645428,0.07709937632907152,-0.2603880331320465,0.3413464102390828
1.6122573943551404,1.3758633979256267,0.8158675252215207,0.5468788324400345,1.7330535626939132,1.6785045512302719,0.006172241204505634,-0.05066531858021182,-0.09304115148944413,5.099180436363565,0.021532970359199915,-0.040350962046084966
-0.7451787636381697,-0.7287148900467084,-0.6985098949310932,-0.6760126884739598,-0.6394542682242367,-0.6121385424673926,-0.3009557033013763,-0.22598576469862397,-0.28961475055310465,-0.2777215681298873,-0.2885801334811711,-0.2799867260500951
-0.5689856036177448,-0.5127662397030157,-0.43975100875654327,-0.25144143365035615,-0.1477468467963596,-0.1027342535604358,-0.14114456850645193,-0.10798161827276964,0.2275966649189632,-0.08666413649814025,-0.20400383243379722,-0.08096129583394562
0.39253575645085187,0.4030357195649907,0.2817809624276493,0.3992711111294626,0.5090633224240612,0.5667440528997204,-0.18957218511097446,-0.1669836914856968,-0.18270380109861198,-0.16854589291174613,-0.17242868004277762,-0.10601344788912528
1.4618618396799696,1.5446884126164702,1.5336019597152701,1.4367444681509793,1.2967612003481968,0.9845846450791345,-0.02976105031605009,-0.03690940665399794,0.027791979382900237,-0.021158731367255545,-0.09123543103729864,-0.1308667733406924
0.5148560580993251,0.6482499836349074,0.7856626954394484,1.0299759703097848,1.2759082475307448,1.4539372008368823,0.12414191525312253,0.0767117286188961,0.1892512710479518,0.2451207404897908,0.28529826122561003,0.16627958575824403
-0.6019819917903575,-0.5647368778801578,-0.5295508450173517,-0.4841158454349783,-0.4432022413964701,-0.41202756010316616,-0.237999801715497,-0.22598576469862397,-0.2658567617854396,-0.3050154869344226,-0.2885801334811711,-0.2799867260500951
0.3479269054878776,0.4265975373914152,0.47243485066204105,0.1787646387502486,0.2712210790200175,0.31897564322262606,-0.11693076020419066,-0.1450686357208953,-0.19458279548244448,-0.20129859547718848,-0.20400383243379722,-0.21536807987602058
-0.7796503122262247,-0.6708935771053943,-0.7389041548429683,-0.6288789366160981,-0.7593659774907491,-0.6232591011183345,0.3616793746983056,4.274891249816264e-05,0.3952330336636077,-0.09801840672082693,0.3853802174650025,-0.12097514981096869
-0.5206475471245323,-0.500000018407971,-0.4736781764827133,-0.4609368736146091,-0.41915337833445726,-0.3965208050122113,-0.3101569504562356,-0.22794126198225242,-0.29047003814874056,-0.3040874936950684,-0.3011538102368807,-0.3263630313427193
-0.40670615663577125,-0.4473072258143307,-0.4590394871941405,-0.462828756810752,-0.44769965355058067,-0.45803093353966545,-0.14114456850645193,-0.2091280294949305,-0.19458279548244448,-0.14125197410721083,-0.20400383243379722,-0.25513340059852796
-0.6627231970566084,-0.7015912597592503,-0.6760254697738162,-0.6597479372553213,-0.6257161925123231,-0.6018007057400895,-0.3245883802043833,-0.23606669035043268,-0.31337273932076964,-0.2777215681298873,-0.2885801334811711,-0.3048400515016622
-0.2661174684024609,-0.7041616398857694,-0.655320748280047,-0.6021203584605808,-0.5716894021336822,-0.5640823700236146,0.2220625560274671,-0.0574084126616892,-0.19458279548244448,-0.250427649325352,-0.20400383243379722,-0.25513340059852796
-0.18570352383587177,0.49784602651745025,0.5411790379461352,0.8352072758003993,0.745199152213362,0.21279129169504019,3.007134786953558,0.7469415648473413,1.0883485979714673,0.7321534276379186,2.569140310508197,0.6395863156578881
-0.16679786795156362,-0.14750298381929525,-0.22962064521869072,-0.580248011005893,-0.5492312636277857,-0.5355056356417122,-0.2622136100177583,-0.22261421765788528,-0.19458279548244448,-0.3050154869344226,-0.33160127861393535,-0.25513340059852796
-0.820683374342167,-0.15746626678589765,-0.7754632786912277,0.09312630011621276,-0.6279287457585576,-0.5820997426054859,2.3813046975733134,-0.09803555450259048,2.91552799811505,0.3985671520088882,0.5430868268180058,1.5498642136469853
-0.14464685915328246,-0.09540994658850932,-0.0633938164221657,0.0581468769932833,0.04460067430275789,-0.18205499793521518,0.10196206684825121,-0.07322096828275369,0.1407374579843798,-0.08513567704508627,-0.08785237899540368,-0.14463551564086058
-0.28757220148465334,-0.6343696994980952,-0.612996387211973,-0.838646589989868,-0.8276225220804667,-0.8122199881552554,-0.28642741832001956,-0.24284349990231743,-0.24209877301777455,-0.3323094057389579,-0.3167722338302958,0.6401330888178226
-0.632606322014939,-0.6180661455527459,-0.6027818908333884,-0.7250519341984403,-0.5558110788371758,-0.5376913496926277,-0.3106412266222808,-0.24176460484928106,-0.3114245842418211,0.7321534276379186,-0.3340821834446583,-0.3048400515016622
-0.8466934027872451,-0.8543942383281252,-0.812912254371241,-0.8214290918379202,-0.8112235980201405,-0.8049391974315976,-0.3765996404376405,-0.1990471038431218,-0.27768824019173677,-0.29377039238695407,-0.3082582195248601,0.4316136882791745
-0.6931351041813664,-0.6357650487096341,-0.6787827571398144,-0.7592691597747222,-0.6333516703816814,-0.8147453739843538,0.10099351451616076,0.16177586045673337,-0.05958990330457176,0.37766001020461415,-0.3456973287884976,-0.006401319479244285
0.41488738706563316,0.4973809101136039,0.5837415283776363,0.7403817345951661,0.894105431798176,0.9817934291627626,-0.14114456850645193,-0.10798161827276964,-0.13984438936174426,-0.08666413649814025,-0.09123543103729864,-0.10601344788912528
1.8206090514322069,1.9820814308124608,2.093431560008053,1.7504432012783249,1.6811670198998652,1.3417864406838242,0.05740865957209048,-0.030436036335779643,-0.06153805838352029,-0.0539114339326979,-0.05740491061834908,-0.1507494337019461
-0.8488766402020997,-0.6069890311979852,-0.588093069047252,-0.5752392842707809,-0.5473946998220878,-0.53636219925626,0.6995104281314548,-0.23256028142806442,-0.27735562834898947,-0.2799596694718592,-0.17823625271469729,-0.27004539586946824
0.11172421976726092,0.1421298968179434,0.15589826104543578,-0.1640200971839842,-0.11270752316481598,-0.08990056768039796,-0.22831427839459248,-0.17541255908754355,-0.240293165871432,-0.250427649325352,-0.27166487327169636,-0.26507473077915483
-0.4000738354079428,-0.37993878668880304,-0.36417626867940794,-0.34565449468417625,-0.3494507205119066,-0.35911260439755555,-0.3009557033013763,-0.22585090281699444,-0.28011155504603863,-0.2777215681298873,-0.2885801334811711,-0.3048400515016622
0.08402660780691681,0.10476146574050227,0.1425504835691258,0.2506153681922504,0.2737806994421319,0.333611066360851,-0.23315704005504473,-0.15855482388385006,-0.17557640446831246,-0.19583981171628143,-0.17581173208467257,-0.20542674969539373
0.21043015348533425,0.17487164366765026,0.15200045935986545,0.1594102653335927,0.09421681932125815,0.11153956512019612,-0.18957218511097446,-0.10798161827276964,-0.19458279548244448,-0.19583981171628143,-0.20400383243379722,0.09052664978186746
3.1041874334001607,3.243721916150922,3.3634757201600447,3.7056024044634195,4.026806066951979,4.053401014255457,0.21663866296776058,0.1407711223929313,0.23857285572962442,0.3200152536894356,0.3154638085991734,0.2259275668420051
2.589922910010337,2.7824488425890332,1.735447928030737,2.0990941361876483,2.1859617660848807,2.3164524556721533,0.19876887244069175,0.0270825561792225,0.47064089001217646,0.2954507267653539,0.1657073715446233,0.391053061142217
0.23006748893570178,0.294920635481454,0.519333802132794,0.05866408247136553,-0.19519382196561036,-0.33069832173565356,0.1030274744135507,0.3583707684022067,-0.23653940364614093,-0.24627897366706264,-0.08869814200587743,-0.16794793491443052
0.6869777753731294,0.7497799986324096,0.7737938266412648,0.8698736535023843,1.0119491991417373,1.0808003683339638,-0.06705031510153243,-0.1127017841298038,0.7319787664564918,-0.09648994726777296,-0.09817068772318331,-0.10790230062344439
-0.6573654144277221,-0.6539902677971905,-0.6048247901091054,-0.5830109771124902,-0.5589636056847518,-0.5387546700417217,-0.3053626164123878,-0.17541255908754355,-0.30562763498251083,-0.32270194631976146,-0.32613201114620516,-0.31567610139854546
-0.2643472759039302,-0.26298649093218657,-0.2888145917169179,-0.5492701250028629,-0.5384866423078365,-0.5434362332453718,-0.267007944061606,-0.2005643000114542,-0.24190870910763324,-0.3211734868667075,-0.3332928046348828,-0.3046412248980497
-0.4375193073935294,-0.4179436928451917,-0.45398863806460726,-0.5741368199622372,-0.6784848643783994,-0.8026205683370453,-0.2820689328256125,-0.2090605985541157,-0.289519718598034,-0.3466114191925344,-0.31615200762261503,-0.33521081520347723
-0.1646854382366503,-0.4109547068821328,-0.5793574813467938,-0.5567968257760069,-0.5369103788840486,-0.5351216588489837,-0.3103506609226537,-0.23279628972091612,-0.28961475055310465,-0.3202454936273533,-0.3274288477622649,-0.32477241851381905
-0.7572868803281199,-0.8074052416342843,-0.7558990715170306,-0.8150592980552233,-0.8087362832596677,-0.5274273546562337,-0.19039545459325133,-0.045506851607881614,-0.2554507627052023,-0.2843812843181939,0.7512572957959421,-0.23435602052101787
0.6519515664688681,0.4909182400812132,-0.19568094436812977,-0.23436004220316684,-0.2950479406927291,-0.38631588332854483,-0.16535837680871318,-0.21772547444881415,-0.2627207072681078,-0.2936612167117359,-0.31243065037653056,-0.22883858227076997
1.9123640292727162,1.979523290591306,1.8484089781659312,1.987690798342832,2.2135969899643198,2.348736042937703,0.10661111804228537,0.03193758391788622,0.0433772200144885,0.07709937632907152,0.07842462886373344,0.028890402661981018
-0.6232479043393733,-0.5903794796185264,-0.5542160338186456,-0.5789277759697358,-0.5913710032325393,-0.5799878702454797,-0.237999801715497,-0.2091280294949305,-0.2326906094657792,-0.3050154869344226,-0.20400383243379722,-0.23530044688817742
-0.2948417920119529,-0.26888612531781597,-0.2322400682163891,-0.1469931484186983,-0.3834199203511538,-0.5875049543800472,-0.29611294164092405,-0.2091280294949305,-0.19458279548244448,-0.250427649325352,-0.2603880331320465,-0.25513340059852796
-0.5369923245276327,-0.516744208946438,-0.48232603231243526,-0.4574933739842195,-0.4123277238754855,-0.3877631804703673,-0.29611294164092405,-0.21755689709677722,-0.29436634830663766,-0.2940979194126085,-0.30549539369064593,-0.2998693864113488
-0.22757447706778525,-0.8361200596191113,-0.8224750282814988,-0.8247092634225995,-0.7480862942746517,-0.8102114941625222,-0.30429720884708833,-0.22477200776395803,-0.2891395907777513,-0.05543989338575187,-0.32838737917413513,-0.29569402773548553
-0.3070443189684913,-0.2957282377818934,-0.2383938322923217,-0.14244718447976507,-0.2581720532554876,-0.44744203506327057,-0.2620198995513402,-0.14146108038730487,-0.09688994566980587,-0.35556382456042196,-0.315475397214236,-0.226999436187354
-0.4300963001830239,-0.6676867218999277,-0.6399551377768019,-0.614996052730733,-0.5862228401236539,-0.5637279299072498,-0.30768714200940495,-0.23380775383313773,-0.30923884927519596,-0.32625015576435107,-0.3167722338302958,-0.25513340059852796
-0.25125965269812633,-0.22589957767812607,-0.22924465148696369,-0.4285706992230425,-0.40166986934950627,-0.37891694589943214,-0.30047142713533104,-0.27197366633429976,-0.27982645918082666,-0.2503184736501339,-0.2601061121285552,-0.20527762974268435
0.34687659127208265,0.432117734710749,0.4715073994571144,0.595210323299771,0.7287857670207074,0.7557344766130051,-0.12342006082919667,-0.10504837234732697,-0.1658356290735698,-0.14703828489377233,-0.15974223488567152,-0.19031592782084095
-0.022597987021250623,-0.2712729068638694,-0.4901467019323577,-0.7401597784266316,0.6126628744242174,0.42489416466293844,-0.0422553754000169,-0.2091280294949305,-0.28961475055310465,5.081111862114963,0.3372844942693959,0.14251980662654587
